Title , Type , Country Origin , Director , Languages , Plot , Metascore , Genre , Rating  , Relese Date , Rated , Awards , Actors , Poster link
Meet the Parents , movie , USA , Jay Roach , English  Thai  Spanish  Hebrew  French , Male nurse Greg Focker meets his girlfriend's parents before proposing  but her suspicious father is every date's worst nightmare. , 73 , Comedy  Romance , 7.0 , 06 Oct 2000 , PG-13 , Nominated for 1 Oscar. Another 7 wins & 14 nominations. , Robert De Niro  Ben Stiller  Teri Polo  Blythe Danner , https://m.media-amazon.com/images/M/MV5BMGNlMGZiMmUtZjU0NC00MWU4LWI0YTgtYzdlNGVhZGU4NWZlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg
Men of Honor , movie , USA , George Tillman Jr. , English , The story of Carl Brashear  the first African-American U.S. Navy Diver  and the man who trained him. , 56 , Biography  Drama , 7.2 , 10 Nov 2000 , R , 11 nominations. , Robert De Niro  Cuba Gooding Jr.  Charlize Theron  Aunjanue Ellis , https://m.media-amazon.com/images/M/MV5BMTc1Njk1NTE3NF5BMl5BanBnXkFtZTgwNjAyMzcxMTE@._V1_SX300.jpg
The Adventures of Rocky & Bullwinkle , movie , USA  Germany  South Korea  India  Canada , Des McAnuff , English , When enemies Boris  Natasha  and Fearless Leader escape into the real world with a nefarious scheme  Rocky and Bullwinkle do the same  and team up with a young F.B.I. Agent to stop the trio. , 36 , Animation  Adventure  Comedy  Family  Fantasy , 4.1 , 30 Jun 2000 , PG , 2 wins & 6 nominations. , Rene Russo  Jason Alexander  Piper Perabo  Randy Quaid , https://m.media-amazon.com/images/M/MV5BNWNiYmIwNjItNTYzNC00NzQyLTlkOTEtM2M4NDg4NTQxYmMzXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_SX300.jpg
Flawless , movie , USA , Joel Schumacher , English , An ultraconservative police officer suffers a debilitating stroke and is assigned to a rehabilitative program that includes singing lessons  with the drag queen next door. , 50 , Comedy  Crime  Drama , 6.4 , 24 Nov 1999 , R , 3 wins & 4 nominations. , Robert De Niro  Philip Seymour Hoffman  Barry Miller  Chris Bauer , https://m.media-amazon.com/images/M/MV5BOTJlMGU2YjgtOTQzNS00ODNmLTg4OTEtM2Y5NDE3MTNjMjNlXkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_SX300.jpg
Analyze This , movie , USA  Australia , Harold Ramis , English , A comedy about a psychiatrist whose number one patient is an insecure mob boss. , 61 , Comedy  Crime , 6.7 , 05 Mar 1999 , R , Nominated for 2 Golden Globes. Another 4 wins & 5 nominations. , Robert De Niro  Billy Crystal  Lisa Kudrow  Chazz Palminteri , https://m.media-amazon.com/images/M/MV5BNTIzNjQ5OTMtM2U2NS00YTNkLWIzMmYtOTcyOTA5MDU0YTdjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
Ronin , movie , UK  France  USA , John Frankenheimer , English  French  Russian , A freelancing former U.S. Intelligence Agent tries to track down a mysterious package that is wanted by the Irish and the Russians. , 67 , Action  Crime  Thriller , 7.3 , 25 Sep 1998 , R , 1 win & 4 nominations. , Robert De Niro  Jean Reno  Natascha McElhone  Stellan Skarsg�rd , https://m.media-amazon.com/images/M/MV5BOWVkYzliZGEtODIxMi00MDQwLThjMDAtNzI3M2NjYjg4NDE5XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg
Great Expectations , movie , USA , Alfonso Cuar�n , English  French  Portuguese , Modernization of Charles Dickens classic story finds the hapless Finn as a painter in New York City pursuing his unrequited and haughty childhood love. , 55 , Drama  Romance , 6.9 , 30 Jan 1998 , R , 1 win & 3 nominations. , Ethan Hawke  Gwyneth Paltrow  Hank Azaria  Chris Cooper , https://m.media-amazon.com/images/M/MV5BMDFiODQ3ZmEtZDQwYS00ZmQ4LWIxYzItYzM2YmVhNDRmZmFiXkEyXkFqcGdeQXVyNTk5Nzg1NjQ@._V1_SX300.jpg
Wag the Dog , movie , USA , Barry Levinson , English  Albanian , Shortly before an election  a spin-doctor and a Hollywood producer join efforts to fabricate a war in order to cover up a Presidential sex scandal. , 73 , Comedy  Drama , 7.2 , 09 Jan 1998 , R , Nominated for 2 Oscars. Another 2 wins & 20 nominations. , Dustin Hoffman  Robert De Niro  Anne Heche  Woody Harrelson , https://m.media-amazon.com/images/M/MV5BMzRkZDVkMDItYjk3Mi00NDkyLThmODUtYzhkN2EwZmE2ZTljXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
Jackie Brown , movie , USA , Quentin Tarantino , English , A middle-aged woman finds herself in the middle of a huge conflict that will either make her a profit or cost her life. , 64 , Crime  Drama  Thriller , 7.5 , 25 Dec 1997 , R , Nominated for 1 Oscar. Another 8 wins & 22 nominations. , Pam Grier  Samuel L. Jackson  Robert Forster  Bridget Fonda , https://m.media-amazon.com/images/M/MV5BNmY5ODRmYTItNWU0Ni00MWE3LTgyYzUtYjZlN2Q5YTcyM2NmXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg
Cop Land , movie , USA , James Mangold , English , The Sheriff of a suburban New Jersey community  populated by New York City police officers  slowly discovers the town is a front for mob connections and corruption. , 64 , Crime  Drama  Thriller , 6.9 , 15 Aug 1997 , R , 1 win. , Sylvester Stallone  Harvey Keitel  Ray Liotta  Robert De Niro , https://m.media-amazon.com/images/M/MV5BNmNhMzI0NmQtMzU1OS00NzQzLTg0NzctZDJkODZlMjU3OTc5XkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_SX300.jpg
Marvin's Room , movie , USA , Jerry Zaks , English , After 20 years caring for her father  a woman with cancer now must re-connect with her trashy sister and nephews she's never met after being diagnosed. Her love helps the angry teen nephew  and her sister learns to relate to people. , 68 , Drama , 6.7 , 28 Feb 1997 , PG-13 , Nominated for 1 Oscar. Another 4 wins & 12 nominations. , Meryl Streep  Leonardo DiCaprio  Diane Keaton  Robert De Niro , https://m.media-amazon.com/images/M/MV5BOTk0ZDk3YWItZDZlOC00Y2FiLTgxNzYtODZmYzdkYWVmNmRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
Sleepers , movie , USA , Barry Levinson , English , After a prank goes disastrously wrong  a group of boys are sent to a detention center where they are brutalized. Thirteen years later  an unexpected random encounter with a former guard gives them a chance for revenge. , 49 , Crime  Drama  Thriller , 7.6 , 18 Oct 1996 , R , Nominated for 1 Oscar. Another 1 win & 4 nominations. , Kevin Bacon  Billy Crudup  Robert De Niro  Ron Eldard , https://m.media-amazon.com/images/M/MV5BMTc4OTUzNzc0MV5BMl5BanBnXkFtZTgwMjE4ODYxMTE@._V1_SX300.jpg
The Fan , movie , USA , Tony Scott , English  Spanish , An all star baseball player becomes the unhealthy focus of a down on his luck salesman. , 32 , Action  Drama  Sport  Thriller , 5.9 , 16 Aug 1996 , R , 1 win & 3 nominations. , Robert De Niro  Wesley Snipes  Ellen Barkin  John Leguizamo , https://m.media-amazon.com/images/M/MV5BNjFlN2VjNjYtZDdjOS00ZGI3LTg1MWQtZTBhNmRjNDFiZDE3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
Heat , movie , USA , Michael Mann , English  Spanish , A group of professional bank robbers start to feel the heat from police when they unknowingly leave a clue at their latest heist. , 76 , Crime  Drama  Thriller , 8.2 , 15 Dec 1995 , R , 14 nominations. , Al Pacino  Robert De Niro  Val Kilmer  Jon Voight , https://m.media-amazon.com/images/M/MV5BNDc0YTQ5NGEtM2NkYS00MWRhLThiNzAtNmY3NWU3YzNkMjIyXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg
Casino , movie , France  USA , Martin Scorsese , English , A tale of greed  deception  money  power  and murder occur between two best friends: a mafia enforcer and a casino executive  compete against each other over a gambling empire  and over a fast living and fast loving socialite. , 73 , Crime  Drama , 8.2 , 22 Nov 1995 , R , Nominated for 1 Oscar. Another 4 wins & 10 nominations. , Robert De Niro  Sharon Stone  Joe Pesci  James Woods , https://m.media-amazon.com/images/M/MV5BMTcxOWYzNDYtYmM4YS00N2NkLTk0NTAtNjg1ODgwZjAxYzI3XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX300.jpg
One Hundred and One Nights , movie , UK  France , Agn�s Varda , French , Monsieur Cinema  a hundred years old  lives alone in a large villa. His memories fade away  so he engages a young woman to tell him stories about all the movies ever made. Also  a line of ... , N/A , Comedy  History  Romance , 6.2 , 25 Jan 1995 , N/A , 1 nomination. , Michel Piccoli  Marcello Mastroianni  Henri Garcin  Julie Gayet , https://m.media-amazon.com/images/M/MV5BNDA0N2E4Y2QtNDA3Ni00YmFiLWFjNmItODQ2Y2ZiMDg3YzU0XkEyXkFqcGdeQXVyMjQzMzQzODY@._V1_SX300.jpg
Mary Shelley's Frankenstein , movie , USA  Japan  UK , Kenneth Branagh , English , When the brilliant but unorthodox scientist Dr. Victor Frankenstein rejects the artificial man that he has created  the Creature escapes and later swears revenge. , N/A , Drama  Horror  Romance  Sci-Fi , 6.4 , 04 Nov 1994 , R , Nominated for 1 Oscar. Another 14 nominations. , Robert De Niro  Kenneth Branagh  Tom Hulce  Helena Bonham Carter , https://m.media-amazon.com/images/M/MV5BOWNjMGQ2NTYtNWZlMS00Nzk4LWE5ZDQtNWFhZDk0ZWM3ODc4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
A Bronx Tale , movie , USA , Robert De Niro , English  Italian , A father becomes worried when a local gangster befriends his son in the Bronx in the 1960s. , 80 , Crime  Drama  Romance , 7.8 , 01 Oct 1993 , R , 1 win & 3 nominations. , Robert De Niro  Chazz Palminteri  Lillo Brancato  Francis Capra , https://m.media-amazon.com/images/M/MV5BMTczOTczNjE3Ml5BMl5BanBnXkFtZTgwODEzMzg5MTI@._V1_SX300.jpg
This Boy's Life , movie , USA , Michael Caton-Jones , English , The story about the relationship between a rebellious 1950s teenager and his abusive stepfather  based on the memoirs of writer and literature Professor Tobias Wolff. , 60 , Biography  Drama , 7.3 , 23 Apr 1993 , R , 2 wins & 2 nominations. , Robert De Niro  Ellen Barkin  Leonardo DiCaprio  Jonah Blechman , https://m.media-amazon.com/images/M/MV5BODA5ZTBjNjktZTc0OS00Yjc5LWJiNzUtYmRhYjVkYTI4MWExL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
Mad Dog and Glory , movie , USA , John McNaughton , English , After his life is saved by a lonely cop  a mobster who moonlights as a stand-up comedian provides the cop with a beautiful young companion. , 71 , Comedy  Crime  Drama  Romance , 6.2 , 05 Mar 1993 , R , 2 nominations. , Robert De Niro  Uma Thurman  Bill Murray  David Caruso , https://m.media-amazon.com/images/M/MV5BYWViMGIzMzktNDhjYS00ZjVhLWFjOWQtMjVlMmRhZjI5ZDlkXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg
Night and the City , movie , USA , Irwin Winkler , English , The story about a cheating and incompetent lawyer (Harry Fabian) who suddenly gets obsessed on becoming a boxing promoter. , 61 , Comedy  Crime  Drama , 5.8 , 23 Oct 1992 , R , N/A , Robert De Niro  Jessica Lange  Cliff Gorman  Alan King , https://m.media-amazon.com/images/M/MV5BYzNmZjRmZDItNzY2Yy00Y2FkLTkzM2QtZDMxZWMyNDQ5MTUzXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg
Mistress , movie , USA , Barry Primus , English , A comedy about a screenwriter (Robert Wuhl)  whose old movie script is read by a producer (Martin Landau) and the search for financial backers begins. But it seems that each money source (... , N/A , Comedy  Drama , 5.4 , 24 Jul 1992 , R , N/A , Robert Wuhl  Martin Landau  Vasek Simek  Thomas R. Voth , https://m.media-amazon.com/images/M/MV5BYmY5MmQ5NWYtM2RmZS00YTM3LWIxNTItYzMzYzExMzZiZmFjXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg
Cape Fear , movie , USA , Martin Scorsese , English , A convicted rapist  released from prison after serving a fourteen-year sentence  stalks the family of the lawyer who originally defended him. , 73 , Crime  Thriller , 7.3 , 15 Nov 1991 , R , Nominated for 2 Oscars. Another 5 wins & 19 nominations. , Robert De Niro  Nick Nolte  Jessica Lange  Juliette Lewis , https://m.media-amazon.com/images/M/MV5BNjdhNzZlYzYtYTBlNS00NTJiLWI2ZWUtMDI2YzI2MzM5NjY4XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
Backdraft , movie , USA , Ron Howard , English , Two Chicago firefighter brothers  who don't get along  have to work together while a dangerous arsonist is on the loose. , 38 , Crime  Drama  Mystery  Thriller , 6.7 , 24 May 1991 , R , Nominated for 3 Oscars. Another 1 win & 8 nominations. , Kurt Russell  William Baldwin  Robert De Niro  Donald Sutherland , https://m.media-amazon.com/images/M/MV5BZTFjOWVkNjUtYTdkOC00MGQ5LWI5OTQtMTIyYzQwN2UzMDgzXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg
Guilty by Suspicion , movie , USA , Irwin Winkler , English , David Merrill (Robert De Niro)  a fictitious 1950s Hollywood Director  returns from filming abroad in France to find that his loyalty has been called into question by the House Committee on... , 64 , Drama , 6.6 , 15 Mar 1991 , PG-13 , 2 wins & 2 nominations. , Robert De Niro  Annette Bening  George Wendt  Patricia Wettig , https://m.media-amazon.com/images/M/MV5BM2RlN2UxYTAtMzk1Yi00NDdmLWI4NTAtY2Y5MDZmMDA1ZDRhXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg
Awakenings , movie , USA , Penny Marshall , English , The victims of an encephalitis epidemic many years ago have been catatonic ever since  but now a new drug offers the prospect of reviving them. , 74 , Biography  Drama , 7.8 , 11 Jan 1991 , PG-13 , Nominated for 3 Oscars. Another 6 wins & 8 nominations. , Robert De Niro  Robin Williams  Julie Kavner  Ruth Nelson , https://m.media-amazon.com/images/M/MV5BMjI5NjEzMDYyMl5BMl5BanBnXkFtZTgwNjgwNTg4NjE@._V1_SX300.jpg
Goodfellas , movie , USA , Martin Scorsese , English  Italian , The story of Henry Hill and his life in the mob  covering his relationship with his wife Karen Hill and his mob partners Jimmy Conway and Tommy DeVito in the Italian-American crime syndicate. , 90 , Biography  Crime  Drama , 8.7 , 21 Sep 1990 , R , Won 1 Oscar. Another 43 wins & 38 nominations. , Robert De Niro  Ray Liotta  Joe Pesci  Lorraine Bracco , https://m.media-amazon.com/images/M/MV5BY2NkZjEzMDgtN2RjYy00YzM1LWI4ZmQtMjIwYjFjNmI3ZGEwXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg
Stanley & Iris , movie , USA  Canada , Martin Ritt , English , A struggling widow falls in love with an illiterate short-order cook whom she teaches to read and write in her kitchen each night. , N/A , Drama  Romance , 6.3 , 09 Feb 1990 , PG-13 , N/A , Jane Fonda  Robert De Niro  Swoosie Kurtz  Martha Plimpton , https://m.media-amazon.com/images/M/MV5BMzhkYTEyYzItMWU5Ny00NjhiLWFiNmEtM2QwOWVlY2UyZThmXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg
We're No Angels , movie , USA , Neil Jordan , English  French  Latin , Two escaped cons only prayer to escape is to pass themselves off as priests and pass by the police blockade at the border into the safety of Canada. , N/A , Comedy  Crime , 6.1 , 15 Dec 1989 , PG-13 , N/A , Robert De Niro  Sean Penn  Demi Moore  Hoyt Axton , https://m.media-amazon.com/images/M/MV5BMWQ3YWQ5NjMtNTVlZi00ZTk2LWFjZDctYjNiNzVhYjllMjFiXkEyXkFqcGdeQXVyMzk1NzcyOTA@._V1_SX300.jpg
Jacknife , movie , USA  Canada , David Hugh Jones , English , A conflict develops between a troubled Vietnam veteran and the sister  with whom he lives  when she becomes romantically involved with the Army buddy who reminds him of the tragic battle ... , N/A , Drama , 6.3 , 10 Mar 1989 , R , N/A , Robert De Niro  Kathy Baker  Ed Harris  Sloane Shelton , https://m.media-amazon.com/images/M/MV5BMDUwNWNkZmEtNjQzMy00MDY4LWFiNWYtMGRlYmI3OGUyNzhlXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg
Midnight Run , movie , USA , Martin Brest , English , An accountant is chased by bounty hunters  the F.B.I.  and the Mafia after jumping bail. , 78 , Action  Comedy  Crime  Thriller , 7.5 , 20 Jul 1988 , R , Nominated for 2 Golden Globes. Another 2 wins & 2 nominations. , Robert De Niro  Charles Grodin  Yaphet Kotto  John Ashton , https://m.media-amazon.com/images/M/MV5BZGIwM2JhNmQtYzQ5ZC00NzdkLTgwZjItMDRiN2QxM2ViMzk0XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg
Dear America: Letters Home from Vietnam , movie , USA , Bill Couturi� , English , A documentary featuring letters written by U.S. soldiers  sailors  airmen  and Marines during the Vietnam War to their families and friends back home. Archive footage of the war and news ... , N/A , Documentary  History  War , 8.0 , 01 Sep 1988 , PG-13 , Won 2 Primetime Emmys. Another 5 wins & 2 nominations. , Tom Berenger  Ellen Burstyn  J. Kenneth Campbell  Richard Chaves , https://m.media-amazon.com/images/M/MV5BOTU3MWY2ZGQtMzNiMy00ZjM3LThhN2UtYjM1NzE4MzZiYTgwXkEyXkFqcGdeQXVyNDYzNTI2ODc@._V1_SX300.jpg
The Untouchables , movie , USA , Brian De Palma , English , During the era of Prohibition in the United States  Federal Agent Eliot Ness sets out to stop ruthless Chicago gangster Al Capone and  because of rampant corruption  assembles a small  hand-picked team to help him. , 79 , Crime  Drama  Thriller , 7.9 , 03 Jun 1987 , R , Won 1 Oscar. Another 10 wins & 16 nominations. , Kevin Costner  Sean Connery  Charles Martin Smith  Andy Garcia , https://m.media-amazon.com/images/M/MV5BYTVjYWJmMWQtYWU4Ni00MWY3LWI2YmMtNTI5MDE0MWVmMmEzL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
Angel Heart , movie , UK  Canada  USA , Alan Parker , English  French , A private investigator is hired by a man who calls himself Louis Cyphre to track down a singer named Johnny Favorite. But the investigation takes an unexpected and somber turn. , 61 , Horror  Mystery  Thriller , 7.3 , 06 Mar 1987 , R , 2 wins & 3 nominations. , Mickey Rourke  Robert De Niro  Lisa Bonet  Charlotte Rampling , https://m.media-amazon.com/images/M/MV5BZmQ3Mzg3YjgtNTA1Zi00ODgyLTkyZGUtYTE5NDA5ZmI4NjI1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg
The Mission , movie , UK  France , Roland Joff� , English  Guarani  Spanish  Latin , Eighteenth century Spanish Jesuits try to protect a remote South American tribe in danger of falling under the rule of pro-slavery Portugal. , 55 , Adventure  Drama  History , 7.4 , 31 Oct 1986 , PG , Won 1 Oscar. Another 14 wins & 26 nominations. , Robert De Niro  Jeremy Irons  Ray McAnally  Aidan Quinn , https://m.media-amazon.com/images/M/MV5BMjQ3MDczZmUtZmFlMy00YzFlLTlmNmMtYTE2NTZiNTJjM2UzL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
Brazil , movie , UK  USA , Terry Gilliam , English , A bureaucrat  in a retro-future world  tries to correct an administrative error and becomes an enemy of the state. , 88 , Drama  Sci-Fi , 7.9 , 18 Dec 1985 , R , Nominated for 2 Oscars. Another 8 wins & 3 nominations. , Jonathan Pryce  Robert De Niro  Katherine Helmond  Ian Holm , https://m.media-amazon.com/images/M/MV5BMDM0YTM3Y2UtNzY5MC00OTc4LThhZTYtMmM0ZGZjMmU1ZjdmXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
Falling in Love , movie , USA , Ulu Grosbard , English , During shopping for Christmas  Frank and Molly run into each other. This fleeting short moment will start to change their lives  when they recognize each other months later in the train ... , 55 , Drama  Romance , 6.5 , 21 Nov 1984 , PG-13 , 2 wins & 1 nomination. , Robert De Niro  Meryl Streep  Harvey Keitel  Jane Kaczmarek , https://m.media-amazon.com/images/M/MV5BYmUxNDMyOGQtNTQ1MS00NzhiLWE5ZDUtZGFmMDcyODVmYzU5XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg
Once Upon a Time in America , movie , USA  Italy , Sergio Leone , English  Italian  French , A former Prohibition-era Jewish gangster returns to the Lower East Side of Manhattan over thirty years later  where he once again must confront the ghosts and regrets of his old life. , N/A , Crime  Drama , 8.4 , 01 Jun 1984 , R , Nominated for 2 Golden Globes. Another 11 wins & 8 nominations. , Robert De Niro  James Woods  Elizabeth McGovern  Treat Williams , https://m.media-amazon.com/images/M/MV5BMGFkNWI4MTMtNGQ0OC00MWVmLTk3MTktOGYxN2Y2YWVkZWE2XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg
