Title , Type , Country Origin , Director , Languages , Plot , Metascore , Genre , Rating  , Relese Date , Rated , Awards , Actors , Poster link
E! True Hollywood Story , series , USA , N/A , English , A documentary about celebrities lives before and after being famous. , N/A , Documentary  Biography , 6.6 , N/A , N/A , 5 wins & 4 nominations. , Phil Crowley , https://m.media-amazon.com/images/M/MV5BMzM3YjgwNGMtNTE1OC00OTM0LWI3MGYtNzAzZjRhN2NmMmU0XkEyXkFqcGdeQXVyODQ1NTk5OQ@@._V1_SX300.jpg
Hollywood Rivals , series , USA , N/A , English , Sultry Dietrich vs. Exotic Garbo. Feisty Cagney vs. Brooding Bogart. Strong-Man Schwarzenegger vs. Sparring Stallone. Hollywood Rivals is a fascinating 5-disc set of half-hour profiles ... , N/A , N/A , N/A , 19 Oct 2001 , N/A , N/A , N/A , https://m.media-amazon.com/images/M/MV5BYzQ4MTNlMGYtYTM4Mi00YjE2LTg4YTgtZDQ2NTA5ZjgyMGVhXkEyXkFqcGdeQXVyMjM0MzAyNTU@._V1_SX300.jpg
Francis Coppola's Notebook , movie , USA , Kim Aubry , English , Francis Coppola explains how he adapted the original novel by Mario Puzo. Coppola shows (for the first time) his original "prompt book" containing all of his notes and observations that ... , N/A , Documentary  Short , 7.7 , 09 Oct 2001 , N/A , N/A , Francis Ford Coppola  Marlon Brando  Al Pacino  James Caan , N/A
Gordon Willis on Cinematography , movie , USA , N/A , English , N/A , N/A , Documentary  Short , 7.0 , 09 Oct 2001 , N/A , N/A , Gordon Willis  Michael Chapman  Conrad L. Hall  William A. Fraker , N/A
Biography , series , USA , N/A , English , The life stories of various historical figures and celebrities are told. , N/A , Documentary  Biography , 7.9 , 06 Apr 1987 , N/A , Won 2 Primetime Emmys. Another 22 wins & 43 nominations. , Jack Perkins  Peter Graves , https://m.media-amazon.com/images/M/MV5BMjE1NTAzOTExN15BMl5BanBnXkFtZTcwNjI4OTEyMQ@@._V1_SX300.jpg
Hollywood Remembers , series , USA , N/A , English , A half-hour celebrity biography series which utilizes vintage film clips  photos and interviews. , N/A , Documentary  Biography  History , 3.8 , N/A , N/A , N/A , Greg O'Neil , https://m.media-amazon.com/images/M/MV5BNzExYmEwMGQtZjU3Yy00MzEzLTg5MTYtMTVhNjQyOTEzN2NiXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_SX300.jpg
The 72nd Annual Academy Awards , movie , USA , Louis J. Horvitz  Troy Miller , English , 2000's Oscars. The 72nd annual event was hosted by Billy Crystal. Films contending for the awards (Best Picture) includes: American Beauty (1999)  The Sixth Sense (1999)  The Insider (1999)... , N/A , Family , 6.4 , 26 Mar 2000 , N/A , Won 1 Primetime Emmy. Another 2 wins & 12 nominations. , Billy Crystal  *NSYNC  Agust�n Almod�var  Pedro Almod�var , https://m.media-amazon.com/images/M/MV5BYTRmMDhhNzktOWY5MC00NWJlLTkzOGMtZDJkN2YzZTNmZTFjXkEyXkFqcGdeQXVyODA1NzQ4OA@@._V1_SX300.jpg
Tough Guise: Violence  Media & the Crisis in Masculinity , movie , USA , Sut Jhally , English , Tough Guise systematically examines the relationship between pop-cultural imagery and the social construction of masculine identities in the U.S. at the dawn of the 21st century. , N/A , Documentary , 7.2 , N/A , N/A , N/A , Steve Austin  Marlon Brando  James Caan  Seth Green , https://m.media-amazon.com/images/M/MV5BMTAzNzI4NTg0MDBeQTJeQWpwZ15BbWU3MDEwOTYyOTE@._V1_SX300.jpg
Gomorron , series , Sweden , N/A , Swedish , As the title suggests "Gomorron" suggests this is a morning news and interview show  similar to Good Morning America. , N/A , News , 4.2 , 14 Sep 1992 , N/A , N/A , Tilde De Paula  Jenny �stergren  Steffo T�rnqvist  Peter Jihde , https://m.media-amazon.com/images/M/MV5BMDE2MmI4MmMtMGQ0Ni00OGEzLTg5ODEtNmY2ZTViMjc3NzUwXkEyXkFqcGdeQXVyMTQzMjU1NjE@._V1_SX300.jpg
The Movie Show , series , Australia , N/A , English , For 15 years now  Australia has joined Margaret Pomeranz and David Stratton every week to review the latest movies. Margaret and David talk about 4 or 5 movies each week and give us a ... , N/A , N/A , 8.3 , N/A , N/A , N/A , Jennie Livingston  Ray Brady  Russell Crowe  Larry Day , https://m.media-amazon.com/images/M/MV5BZDRjNmY1NzktYzE5MS00NmIwLWEzMjktNjMzM2QwN2Y2NWIzXkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
100 Years at the Movies , movie , USA , Chuck Workman , English , Commemorates the centennial of American movies with a montage of clips and music scores from the most important movies of the century. , N/A , Documentary  Short , 8.1 , N/A , N/A , N/A , Woody Allen  Julie Andrews  Fred Astaire  Dan Aykroyd , https://m.media-amazon.com/images/M/MV5BNGUyMDE2ZjUtYjgzOC00NjNlLThkZDUtOTM5NWM5YTgxZTBmXkEyXkFqcGdeQXVyMTA5MTg3NzY@._V1_SX300.jpg
In the Name of the Father , movie , Ireland  UK , Jim Sheridan , English , A man's coerced confession to an I.R.A. bombing he did not commit results in the imprisonment of his father as well. An English lawyer fights to free them. , 84 , Biography  Drama , 8.1 , 25 Feb 1994 , R , Nominated for 7 Oscars. Another 7 wins & 34 nominations. , Alison Crosbie  Daniel Day-Lewis  Philip King  Emma Thompson , https://m.media-amazon.com/images/M/MV5BMmYyOTgwYWItYmU3Ny00M2E2LTk0NWMtMDVlNmQ0MWZiMTMxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg
The Godfather Trilogy: 1901-1980 , movie , USA , Francis Ford Coppola , English  Italian , The multigenerational saga of the rise and fall of the Corleone crime family. , N/A , Crime  Drama  Thriller , 9.3 , 30 Oct 1992 , R , N/A , Al Pacino  Robert Duvall  Diane Keaton  Talia Shire , https://m.media-amazon.com/images/M/MV5BMjk5ODZjYmMtYTJjNy00MTU2LWI5OTYtYTg5YjFlMDk3ZjI0XkEyXkFqcGdeQXVyODAyNDE3Mw@@._V1_SX300.jpg
America at the Movies , movie , USA , George Stevens Jr. , English , A compilation of scenes from 83 films  divided into 5 segments: The Land  The Cities  The Families  The Wars  The Spirit. , N/A , Documentary , 6.8 , 12 Oct 1977 , PG , N/A , Woody Allen  Alan Arkin  Martin Balsam  Anne Bancroft , N/A
