Title , Type , Country Origin , Director , Languages , Plot , Metascore , Genre , Rating  , Relese Date , Rated , Awards , Actors , Poster link
The Movie Show , series , Australia , N/A , English , For 15 years now  Australia has joined Margaret Pomeranz and David Stratton every week to review the latest movies. Margaret and David talk about 4 or 5 movies each week and give us a ... , N/A , N/A , 8.3 , N/A , N/A , N/A , Jennie Livingston  Ray Brady  Russell Crowe  Larry Day , https://m.media-amazon.com/images/M/MV5BZDRjNmY1NzktYzE5MS00NmIwLWEzMjktNjMzM2QwN2Y2NWIzXkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
Troldspejlet , series , Denmark , N/A , Danish  English , Jakob Stegelmann reviews upcoming movies  video and dvd releases  video games  comic books  and role playing games. , N/A , News , 8.9 , 03 Feb 1989 , N/A , N/A , Jakob Stegelmann , https://m.media-amazon.com/images/M/MV5BYjc5YzNlMDYtM2ZmYS00MDg4LTg5N2YtN2I4ZGY1MGZlZTBhXkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
The 66th Annual Academy Awards , movie , USA , Jeff Margolis , English , N/A , N/A , Family , 6.3 , 21 Mar 1994 , N/A , Won 1 Primetime Emmy. Another 9 nominations. , Whoopi Goldberg  Debbie Allen  Robert Altman  Don Ameche , N/A
The Word , series , UK , N/A , English , The show that pushed forward the boundries of youth TV  always coming close to going too far. , N/A , Talk-Show , 6.3 , 10 Aug 1990 , N/A , N/A , Terry Christian  Dani Behr  Katie Puckrik , https://m.media-amazon.com/images/M/MV5BMmUwMTQ0NGEtYzcwYy00Y2Y2LTkzM2MtODQ0YjI0NzQ2ZGEzXkEyXkFqcGdeQXVyMDkwNTkwNg@@._V1_SX300.jpg
The 51st Annual Golden Globe Awards , movie , USA , N/A , English , N/A , N/A , N/A , 6.5 , 22 Jan 1994 , N/A , N/A , Faye Dunaway  Tim Curry  Alan Alda  Tim Allen , N/A
Fox's Fun House , series , USA , N/A , English , A kid's game show that pitted two teams of two players each. The contestants had to answer trivia questions and participate in challenges  such as trying to nail targets in the audience ... , N/A , Family  Game-Show , 7.7 , 03 Sep 1988 , N/A , 3 wins & 3 nominations. , J.D. Roth  Samantha Forrest  Jacqueline Forrest  John Hurley , https://m.media-amazon.com/images/M/MV5BNzYzNGZiOTMtNDcxYi00ZGZjLTkyZTItYzAwZjM0NzA5NGI1L2ltYWdlXkEyXkFqcGdeQXVyNjM2NDIwMzQ@._V1_SX300.jpg
The Jewels of the Salton Sea , movie , USA , Steven Vitali , English , Learn about the many Jewels of the Salton Sea and how VITAL it is to our planet. In a soon to be released feature length TV documentary  researcher Grace Yang shares her experience of ... , N/A , N/A , N/A , N/A , N/A , N/A , Michael Madsen  Grace Yang Vitali , https://m.media-amazon.com/images/M/MV5BZjc0YzJmYzAtN2I2MS00ZjljLTljYjktYmNmNjcyZjViNDliXkEyXkFqcGdeQXVyNjc0NTc4MTY@._V1_SX300.jpg
Entertainment Tonight , series , USA , N/A , English , "Entertainment Tonight" is the #1 syndicated entertainment newsmagazine in the world. , N/A , News , 3.8 , 14 Sep 1981 , N/A , Nominated for 18 Primetime Emmys. Another 4 wins & 3 nominations. , Nancy O'Dell  Kevin Frazier  Mark Steines  Nischelle Turner , https://m.media-amazon.com/images/M/MV5BZmZkYmQ4YzQtYTVjZS00YTkxLWI4MTMtMDMwZDFhZjBkMGRiXkEyXkFqcGdeQXVyMTY2MzYyNzA@._V1_SX300.jpg
Celebrity Page , series , USA , N/A , English , A look at the top stories in entertainment and celebrity news. , N/A , News , 5.3 , 09 Sep 2013 , N/A , N/A , Sonia Isabelle  Jaymes Vaughan  Arthur Kade , https://m.media-amazon.com/images/M/MV5BMGI5MjZjMTMtZGFjOS00OWQyLWIyZGMtMWJiNjEzZmZiZmJkXkEyXkFqcGdeQXVyNjc1Njg4MzA@._V1_SX300.jpg
Extra , series , USA , N/A , English , Extra  a television news updates show on current events in the mass-entertainment business such as movies  TV  music  etc. , N/A , News , 3.5 , 05 Sep 1994 , N/A , 2 wins & 1 nomination. , Mario Lopez  Renee Bargh  Charissa Thompson  A.J. Calloway , https://m.media-amazon.com/images/M/MV5BMmQzODIxNDUtNGJhYi00NjcyLTg4YTctMThlMmZhMGRjYzkzXkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_SX300.jpg
The Curse of Don's Plum , series , USA , N/A , English , N/A , N/A , Documentary , N/A , 12 Aug 2019 , N/A , N/A , Dale Wheatley  Tawd Beckman  John Schindler  Jerry Meadors , N/A
The Movies , series , USA , N/A , English , A look at the history of movies and their impact on our culture. , N/A , Documentary , 7.9 , 07 Jul 2019 , Not Rated , N/A , Paul Thomas Anderson  Brad Bird  Alonso Duralde  Neal Gabler , https://m.media-amazon.com/images/M/MV5BNzU4NWEwNDItMzMzYy00ZDYyLWIxZjMtMDlkYWVjNjQwYzBjXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_SX300.jpg
Hell's Club Part 2. Another Night , movie , France , Antonio Maria da Silva , English , N/A , N/A , N/A , 7.3 , N/A , N/A , N/A , Aaliyah  Dan Aykroyd  Kenny Baker  Alec Baldwin , https://m.media-amazon.com/images/M/MV5BMDRjOWVjNGItZmZlNi00OTdkLTg3Y2QtYmZmOTQwNjc4MGZlXkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
The Insider , series , Canada  USA  UK , N/A , Mandarin  English , The Insider brings you the latest celebrity and entertainment news. The Insider tackles the trending celebrity stories of the day  as well as exclusive interviews and in-depth reporting. , N/A , News , 2.8 , 13 Sep 2004 , N/A , N/A , Keltie Knight  Michael Yo  Louis Aguirre  Debbie Matenopoulos , https://m.media-amazon.com/images/M/MV5BODYzMGFiNmEtMGVkYi00MGU4LTk5YjgtYjcxMGNjZWJiOTUyXkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
Try Not to Smile or Laugh , series , USA , N/A , English , N/A , N/A , Short  Comedy , N/A , 05 Feb 2015 , N/A , N/A , Sydney Bergerson  Chelsea Cook  Rebecca Hochman-Fisher  Evan Kishiyama , N/A
Good Morning Britain , series , UK , N/A , English , The weekday news on ITV that the whole nation wakes up to. , N/A , News  Talk-Show , 4.3 , 28 Apr 2014 , N/A , N/A , Andi Peters  Susanna Reid  Laura Tobin  Natasha Carter , https://m.media-amazon.com/images/M/MV5BYzc3NGRlYzQtMDQzZS00NmIwLWIxNDYtZDQ0NTk4MGNiZDgxXkEyXkFqcGdeQXVyODY0NzcxNw@@._V1_SX300.jpg
Hoy nos toca , series , Argentina , N/A , Spanish , N/A , N/A , Talk-Show , N/A , 16 Jan 2017 , N/A , N/A , Nicol�s Artusi  Diego Mor�n  Mariana Merlo  Jason Mayne , N/A
Leonardo Dicaprio Visits the Palace of Versailles , movie , USA , Craig Caddell , English , N/A , N/A , Short  History , N/A , 08 Sep 2016 , N/A , N/A , Craig Caddell  Leonardo DiCaprio , N/A
Greatest 90s Movies , movie , UK , N/A , English , N/A , N/A , Documentary  News , N/A , 08 May 2016 , N/A , N/A , Patsy Kensit  James Cameron  Leonardo DiCaprio  Lesley Joseph , N/A
L'IA et Mathieu , series , France , N/A , French , N/A , N/A , Comedy , N/A , 11 Dec 2015 , N/A , N/A , Mathieu Sommet , N/A
Louder with Crowder , series , USA , N/A , English , Steven Crowder mocks the Left from the Right  with the help of Not Gay Jared  while chatting with a variety of guests. , N/A , Comedy  Talk-Show , 8.6 , 25 Feb 2015 , N/A , N/A , Steven Crowder  Not Gay Jared , https://m.media-amazon.com/images/M/MV5BZGIzNDQ1MmMtMmFmMi00YWU5LWFhMDMtMGViYjJlMTljN2Q1XkEyXkFqcGdeQXVyMDY3OTcyOQ@@._V1_SX300.jpg
The Drunken Peasants , series , USA , N/A , English , A popular atheistic and mostly liberal-minded show from Columbus  Ohio. The hosts are Ben  T.J.  and sometimes Scotty. , N/A , Comedy  Game-Show  News , 8.4 , 03 Jan 2014 , N/A , N/A , Ben Ghazi  T.J. Kirk  Scotty Kirk , https://m.media-amazon.com/images/M/MV5BNmNmY2NlNmYtYjM3Yy00YWZjLTg0MjMtYzRhYzM2M2M2NTg3XkEyXkFqcGdeQXVyMzgwNjY1MDA@._V1_SX300.jpg
Welcome to the Basement , series , USA , N/A , English , Matt's (Matt Sloan) got a bunch of movies he's never seen before. Craig (Craig Johnson) doesn't know what they are... , N/A , Comedy , 8.8 , 13 Jan 2012 , N/A , N/A , Matt Sloan  Craig Johnson , N/A
Do They Know It? , series , USA , N/A , English , N/A , N/A , Comedy , N/A , 02 Apr 2015 , N/A , N/A , Rebecca Hochman-Fisher , N/A
Taff , series , Germany , N/A , German , N/A , N/A , News , 2.8 , N/A , N/A , 1 nomination. , Daniel Aminati  Annemarie Warnkross  Dominik Schott  Nela Panghy-Lee , https://m.media-amazon.com/images/M/MV5BYWRjZGIyZjUtZTFlZi00OWFmLTgwYjktY2RkMWI3Mjk2M2QwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTgxNDYxOTM@._V1_SX300.jpg
Inside Edition , series , USA , N/A , English , Along with Hard Copy (1989) and A Current Affair (1986)  this show was one of the early alternative news shows to be carried nationwide in the US. Primary stories usually focused on sex ... , N/A , Documentary  News , 3.8 , N/A , TV-PG , 6 wins & 1 nomination. , Deborah Norville , https://m.media-amazon.com/images/M/MV5BNDc4ZWMyZGYtMmMzYi00NTZhLThhZjItOTU2YWE5Yjc2ZWY4XkEyXkFqcGdeQXVyODg3NDc1OTE@._V1_SX300.jpg
Worst Shark Attack Ever , movie , Costa Rica  USA  Australia  Palau  Taiwan , Veronica Grey , English , What is the worst shark attack ever? Why it's the mass slaughtering of sharks. We decimate 100 000 000 sharks a year = 190 sharks a minute = 3 sharks every second. Sharks are headed towards... , N/A , Documentary  Short  Biography , 8.9 , N/A , N/A , N/A , Leonardo DiCaprio  John Florence  Veronica Grey  Kim Power Stilson , https://m.media-amazon.com/images/M/MV5BMTU5NjE4MTkyMV5BMl5BanBnXkFtZTgwMTQ0NDUzMjE@._V1_SX300.jpg
DirtyBiology , series , France , N/A , French , N/A , N/A , Documentary , N/A , 25 Jun 2014 , N/A , N/A , L�o Grasset , N/A
CBS News Sunday Morning , series , USA , N/A , English , The news show that does personal interest pieces  and has done since 1979. Anything from interviews with actors  political figures  athletes  musicians  costume designers  fashion designers... , N/A , News , 7.7 , N/A , TV-PG , 21 wins & 49 nominations. , Charles Osgood  Jane Pauley , https://m.media-amazon.com/images/M/MV5BNTgxMDk5YzUtMWI4MS00MTVlLTkyZGMtN2IzZjk4ZTc3NjJiXkEyXkFqcGdeQXVyODg3NDc1OTE@._V1_SX300.jpg
Running Man , series , South Korea , N/A , Korean , A variety show in which cast members will go to a South Korean landmark and play games there. There are several games to be played within the landmark and at least one of them has to do ... , N/A , Comedy  Game-Show  Reality-TV , 8.9 , 11 Jul 2010 , TV-14 , 2 wins & 4 nominations. , Jae-Suk Yoo  Jong-Kook Kim  Dong-hoon Ha  Kwang-Soo Lee , https://m.media-amazon.com/images/M/MV5BYTNhZWRiN2ItNmYxYi00M2Q1LWE4MTUtYTMwZDJlOTljM2I5XkEyXkFqcGdeQXVyNjQ3NzI2MDk@._V1_SX300.jpg
Fox and Friends , series , USA , N/A , English  Spanish , A morning news show that includes interviews  features and banter among the hosts. , N/A , News  Talk-Show , 3.3 , 01 Feb 1998 , N/A , N/A , Steve Doocy  Brian Kilmeade  Ainsley Earhardt  Heather Nauert , https://m.media-amazon.com/images/M/MV5BZjc5ZWI5ZGYtYjFhMS00ZmYwLWEzMjktMWFhYTZlZTE0ZjQ2XkEyXkFqcGdeQXVyNjE4Njk5NTM@._V1_SX300.jpg
Movie Guide , series , Georgia , N/A , Georgian , N/A , N/A , Action  News  Talk-Show , 8.2 , 11 Apr 2013 , N/A , N/A , Naniko Khazaradze  Lasha Dardagany , N/A
10 Things You Don't Know About , series , USA , N/A , English , Henry Rollins discusses different subjects throughout history. , N/A , Documentary  Biography  History , 7.4 , 27 Feb 2012 , N/A , N/A , Henry Rollins  David Eisenbach , https://m.media-amazon.com/images/M/MV5BMjM3NzUyNTQ1OF5BMl5BanBnXkFtZTgwMTI2MDIxMzE@._V1_SX300.jpg
America's Book of Secrets , series , USA , N/A , English , From the facts behind the NSA spying scandals ("Big Brother") and the Boston Bombings ("American Terrorists") to America's secret prisons  Scientology  the Gold conspiracy and America's doomsday plans  this series features in-depth interviews with top journalists  law enforcement officials and whistleblowers. , N/A , Documentary , 7.1 , 15 Jan 2012 , TV-14 , N/A , Barry Aird  Jonathan Adams , https://m.media-amazon.com/images/M/MV5BNGE4MjY2YTktM2Y2Yi00OTlmLThkNjItNGRkMDkzNWYyNGVhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
Final Cut: Ladies and Gentlemen , movie , Hungary , Gy�rgy P�lfi , German  Hungarian  French  Cantonese  English  Spanish , A simple yet timeless love story between a man and a woman  told using scenes edited together from hundreds of other films. , N/A , Comedy  Drama  Romance , 8.1 , 01 Oct 2012 , N/A , N/A , Isabelle Adjani  Woody Allen  Agust�n Almod�var  Julie Andrews , https://m.media-amazon.com/images/M/MV5BNjE0YjUxMjMtYjFiYy00YTU0LTgxZmEtODk0NzFiYWYxMmM5XkEyXkFqcGdeQXVyMjgxMTkzOQ@@._V1_SX300.jpg
1st AACTA Awards , movie , Australia , Simon Francis , English , The story of the inaugural Samsung AACTA Awards began in August 2011 when the Australian Film Institute (AFI) launched the Australian Academy of Cinema and Television Arts (AACTA) and a new... , N/A , N/A , 7.5 , 31 Jan 2012 , N/A , N/A , Andros Achilleos  Alice Addison  Woody Allen  Anne Archer , https://m.media-amazon.com/images/M/MV5BNTYyZTRhNjgtYjI2NC00ZGNmLTk2NzYtYWEwMTEyMjEzNzNkXkEyXkFqcGdeQXVyNzQwNzgwMDk@._V1_SX300.jpg
Pete Postlethwaite: A Tribute , movie , UK , N/A , English , N/A , N/A , Documentary , N/A , N/A , N/A , N/A , Sean Bean  Peter Bradshaw  Gerry Conlon  Michael Coveney , N/A
Special Collector's Edition , series , Spain , N/A , Spanish , N/A , N/A , Comedy  History , 6.6 , 16 Aug 2010 , N/A , N/A , David D�az , https://m.media-amazon.com/images/M/MV5BMWNkZjJiNTQtNmUyYy00YjhkLWI3MTctZTVkODEwYTBhOGJmXkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
Zaum - Andare a parare , series , Italy , N/A , Italian , N/A , N/A , Documentary , N/A , 21 Jul 2011 , N/A , N/A , Franco Battiato  Luciano Emmer , N/A
Almost Famous IV , movie , UK , N/A , English , N/A , N/A , Documentary , 8.1 , 01 Jan 2011 , N/A , N/A , Steve Edge  Gemma Arterton  Duncan Bannatyne  Justin Bieber , N/A
The Clock , movie , UK , Christian Marclay , English , Scenes from various films and TV programs that feature clocks  or some verbal mention of time  combine to make a 24 hour timepiece movie. , N/A , Documentary , 9.0 , 15 Oct 2010 , N/A , 1 win. , N/A , N/A
Cool It , movie , USA , Ondi Timoner , English , A documentary that takes an alternative approach to dealing with the global warming crisis. , 61 , Documentary , 6.9 , 01 Jun 2011 , PG , 1 nomination. , Bj�rn Lomborg  Hashem Akbari  Joe Barton  Ed Begley Jr. , https://m.media-amazon.com/images/M/MV5BMTkwMDQxMjE3MF5BMl5BanBnXkFtZTcwMTg2ODAwNA@@._V1_SX300.jpg
20 to 1 , series , Australia , N/A , English , N/A , N/A , Documentary , 6.0 , 29 Sep 2005 , N/A , 1 nomination. , Bert Newton  Sami Lukis  Richard Wilkins  Scott Cam , https://m.media-amazon.com/images/M/MV5BMzYxMWIyMjYtNzFmNy00MDRlLWJkNDgtMmVjYjQ4OTA0OGYxXkEyXkFqcGdeQXVyMDYxMTUwNg@@._V1_SX300.jpg
Gilles Jacob: CIitizen Cannes , movie , France , Serge Le P�ron , French , In Cannes  from the top of the stairs of the Palais du Festival  Gilles Jacob has seen the film world come to him for more than 30 years. To the impassioned spectator of the whole world's ... , N/A , Documentary , 5.2 , 17 May 2010 , N/A , N/A , Gilles Jacob  Victoria Abril  Isabelle Adjani  Anouk Aim�e , https://m.media-amazon.com/images/M/MV5BZTNjNmUyNzctMGY0NC00NWQ5LWIxZWYtZTM5NWQ5MzY3NzQzXkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
The Tonight Show with Jay Leno , series , USA , N/A , English , After Johnny Carson's retirement from the show  Jay Leno stepped in as his permanent replacement. The format of the show has remained largely unchanged  consisting primarily of an opening ... , N/A , Comedy  Music  Talk-Show , 5.2 , 25 May 1992 , TV-14 , Won 4 Primetime Emmys. Another 3 wins & 42 nominations. , Jay Leno  Kevin Eubanks  Edd Hall , https://m.media-amazon.com/images/M/MV5BODdiOTUwMGUtODRjNC00ZmFjLWJiYzQtOWY5ODc1Y2FhMmQ5XkEyXkFqcGdeQXVyNzg5OTk2OA@@._V1_SX300.jpg
A polos 25 , series , Spain , N/A , Gallegan , N/A , N/A , N/A , 7.3 , 14 Dec 2009 , N/A , N/A , Alba Lago  Marcos Pereiro  Xos� Ram�n Gayoso  Ana Kiro , N/A
Live from Studio Five , series , UK , N/A , English , A live  early evening magazine show dealing with the latest news  celebrity gossip and everything in between. , N/A , News  Talk-Show , 3.0 , 14 Sep 2009 , N/A , N/A , Kate Walsh  Ian Wright  Polly Whitehouse  Melinda Messenger , https://m.media-amazon.com/images/M/MV5BNmNkZWE3MWEtZmJiNy00ODdjLWIwYWEtNjU0OTNiY2ExYTUxXkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
Almost Famous III , movie , UK , N/A , English , N/A , N/A , Documentary , 7.3 , 02 Jan 2010 , N/A , N/A , Steve Edge  Ben Affleck  Lily Allen  Simon Amstell , N/A
Biography , series , USA , N/A , English , The life stories of various historical figures and celebrities are told. , N/A , Documentary  Biography , 7.9 , 06 Apr 1987 , N/A , Won 2 Primetime Emmys. Another 22 wins & 43 nominations. , Jack Perkins  Peter Graves , https://m.media-amazon.com/images/M/MV5BMjE1NTAzOTExN15BMl5BanBnXkFtZTcwNjI4OTEyMQ@@._V1_SX300.jpg
Today Tonight , series , Australia , N/A , English , N/A , N/A , News , 1.4 , N/A , N/A , 1 win & 1 nomination. , Naomi Robson  Henry Meller  Matthew White  Anna Coren , N/A
Los 10 magn�ficos , series , Spain , N/A , Spanish , N/A , N/A , Documentary , N/A , 24 Mar 2008 , N/A , N/A , N/A , N/A
Premio Donostia a Meryl Streep , movie , Spain , Manuel Palacios , Spanish  Basque  English , Premio Donostia translates to The Donostia Award. It is an honorific award given every year to either one  two or several actors and occasionally to directors in the San Sebasti�n ... , N/A , N/A , 7.4 , 27 Sep 2008 , N/A , N/A , Liam Aiken  Alan Alda  Kevin Bacon  Pierce Brosnan , N/A
Punkt 12 , series , Germany , N/A , German , N/A , N/A , News , 3.5 , 01 Jun 1992 , N/A , N/A , Prince Mario-Max Schaumburg-Lippe  Milena Preradovic  Katja Burkard , N/A
American Greed , series , USA , N/A , English , Documentary focusing on history's largest financial crimes ranging from Ponzi schemes  murder for hire  and insider trading. , N/A , Documentary  Crime , 8.2 , 21 Jun 2007 , N/A , N/A , Stacy Keach , https://m.media-amazon.com/images/M/MV5BNzQ5Njc2MjQyMF5BMl5BanBnXkFtZTgwNTQ5OTE0MjE@._V1_SX300.jpg
Oscar  que empiece el espectculo , movie , Spain , David Ulloa , Spanish , N/A , N/A , Documentary , 7.2 , 05 Feb 2008 , N/A , N/A , Pedro Almod�var  Javier Bardem  Adrien Brody  Michael Caine , N/A
The O'Reilly Factor , series , USA , N/A , English , Fox News Channel news and talk show. , N/A , News  Talk-Show , 3.5 , 07 Oct 1996 , N/A , 2 wins & 1 nomination. , Bill O'Reilly , https://m.media-amazon.com/images/M/MV5BMTIwMDY2MzEtZmMyMS00OTNiLTg0NmItZDBlNWYxYWU2ZjA4XkEyXkFqcGdeQXVyODg3NDc1OTE@._V1_SX300.jpg
Forbes 20 Under 25: Young  Rich and Famous , movie , USA , N/A , English , N/A , N/A , Biography , 7.4 , 22 Dec 2007 , N/A , N/A , Carmelo Anthony  Mischa Barton  Reggie Bush  Gisele B�ndchen , N/A
100 Greatest Teen Stars , series , USA , N/A , English , 100 Greatest Teen Stars  a countdown of the most awesome teen celebrities ever from TV  movies and music. We'll look back at what made them famous  plus check out what they're up to today. , N/A , N/A , 5.0 , 03 Feb 2006 , N/A , N/A , Melissa Sue Anderson  Karl A. D'Amico , https://m.media-amazon.com/images/M/MV5BMjNlODljOTctNjAyZi00NGJhLWE0ZDktNGE2ZmI1Y2JiYWI2XkEyXkFqcGdeQXVyNjIyNTg2Nw@@._V1_SX300.jpg
Empreintes , series , France , N/A , French , N/A , N/A , Documentary , 7.0 , 01 Sep 2007 , N/A , N/A , Annick Cojean , N/A
Everything's Cool , movie , USA , Daniel B. Gold  Judith Helfand , English , For the past two decades researchers  activists  scientists  and progressive politicians have struggled to rouse the public and the federal government to take action on global warming. ... , 54 , Documentary , 6.8 , 31 May 2007 , NOT RATED , 1 nomination. , Daniel B. Gold  Ross Gelbspan  Bill McKibben  John 'Bish' Neuhauser , https://m.media-amazon.com/images/M/MV5BNDE2MTY5ODkwOV5BMl5BanBnXkFtZTYwMzMzMTM3._V1_SX300.jpg
20 heures le journal , series , France , N/A , French , N/A , N/A , News , 5.5 , 05 Oct 1981 , N/A , N/A , David Pujadas  Laurent Delahousse  Claude S�rillon  Nicolas Sarkozy , N/A
Larry King Live: The Greatest Interviews , movie , USA , N/A , English , A 3-disc DVD set that commemorates the 50th anniversary of "Larry King Live". , N/A , Talk-Show , 7.1 , 17 Apr 2007 , N/A , N/A , Jennifer Aniston  Ian Bernardo  Marlon Brando  George Burns , https://m.media-amazon.com/images/M/MV5BMjA0ODMzOTk4NF5BMl5BanBnXkFtZTcwNDAzNTI0MQ@@._V1_SX300.jpg
Manufacturing Dissent: Uncovering Michael Moore , movie , Canada , Rick Caine  Debbie Melnyk , English , A documentary that looks to distinguish what's fact  fiction  legend  and otherwise as a camera crew trails Michael Moore while he tours with his film Fahrenheit 9/11 (2004). , N/A , Documentary , 5.7 , 19 Oct 2007 , R , N/A , Michael Moore  Debbie Melnyk  Rick Caine  Dave Barber , https://m.media-amazon.com/images/M/MV5BMTQ1OTI2NzE3MV5BMl5BanBnXkFtZTcwODAzMDQ0MQ@@._V1_SX300.jpg
Penlope  camino a los Oscar , movie , Spain , Gonzalo Cabrera , Spanish , N/A , N/A , Documentary , 5.7 , 12 Feb 2007 , N/A , N/A , Silvia Abascal  Agust�n Almod�var  Pedro Almod�var  Alejandro Amen�bar , N/A
101 Favorite Stars Way Back When , series , N/A , N/A , N/A , N/A , N/A , Biography , 5.8 , 22 Jan 2007 , M , N/A , Bryan Callen  Ayda Field  Chelsea Handler  Jason London , N/A
The 16th Annual Gotham Awards , movie , USA , N/A , English , N/A , N/A , N/A , 5.5 , 06 Dec 2006 , N/A , N/A , Steve Barron  Adrien Brody  Kelly Choi  David Cross , N/A
Boffo! Tinseltown's Bombs and Blockbusters , movie , USA , Bill Couturi� , English , Hollywoods biggest talents explore what is the recipe for blockbuster  flops  and how absolute happenstance and controlled luck can make movie magic. , N/A , Documentary , 6.4 , 13 Jun 2006 , N/A , N/A , Peter Bogdanovich  Pierce Brosnan  David Brown  Charles Chaplin , https://m.media-amazon.com/images/M/MV5BMTcyMDAyOTMxNV5BMl5BanBnXkFtZTcwMzgwMzYzMQ@@._V1_SX300.jpg
Celebrity Debut , movie , USA , Debbie Palacio , English , N/A , N/A , N/A , 6.9 , 16 May 2006 , N/A , N/A , Andre Agassi  Christian Bale  Drew Barrymore  Ed Begley Jr. , N/A
50 Cutest Child Stars: All Grown Up , movie , USA , Dan Riley , English , N/A , N/A , Documentary , 7.2 , 12 Nov 2005 , N/A , N/A , Keshia Knight Pulliam  Candace Cameron Bure  Clay Adkins  Tatyana Ali , N/A
Cinema mil , series , Spain , N/A , Catalan , N/A , N/A , N/A , 7.4 , 16 Jul 2005 , N/A , N/A , Jaume Figueras , N/A
Corazn de... , series , Spain , N/A , Spanish , N/A , N/A , News , 3.9 , 07 Jul 1997 , N/A , 2 nominations. , Anne Igartiburu , https://m.media-amazon.com/images/M/MV5BMTIzYmZkYjYtN2QzZS00YzQyLWFmMGMtY2ZhZjZlNTNlYTRiXkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
Michael Moore  el gran agitador , movie , Spain , Emilio Garrido , English  Spanish , N/A , N/A , Documentary  Short , 3.3 , N/A , N/A , N/A , Alan Alda  Osama bin Laden  Tony Blair  George Bush , N/A
MovieReal: The Aviator , series , USA , N/A , English , N/A , N/A , Documentary , N/A , 01 Dec 2004 , N/A , N/A , Leonardo DiCaprio  Martin Scorsese , N/A
Words in Progress , movie , France , Samuel Faure  Gilles Jacob , English  French , N/A , N/A , Documentary , 3.9 , 06 May 2004 , N/A , N/A , Pedro Almod�var  Robert Altman  Michelangelo Antonioni  Fanny Ardant , N/A
Celebrities Uncensored , series , USA , N/A , English , Even the world's best-known celebrities can have bad days and occasionally they are caught misbehaving on tape. For the first time  look at the footage of celebrities at their worst ... , N/A , Reality-TV , 4.9 , 04 Jun 2003 , N/A , N/A , Michael Blakey  Maria Von Ritchie Lopez  Reggie Benjamin  Dean Cain , https://m.media-amazon.com/images/M/MV5BZDIyZDY4Y2ItYWQ0OS00NTRjLWI2NzAtMGY4MDBhYWU1ZWYxXkEyXkFqcGdeQXVyNjU4OTk5MzQ@._V1_SX300.jpg
101 Biggest Celebrity Oops , movie , USA , N/A , English , N/A , N/A , Documentary  Comedy , 3.4 , 02 Mar 2004 , N/A , N/A , Chad Doreck  Matt Weinhold  Mitch Silpa  Michael Musto , https://m.media-amazon.com/images/M/MV5BOTVmNTNmOTMtOTg2Yy00NmM2LTliNTMtZGQ2YjA3MTNkM2FkXkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
The Simple Life , series , USA , N/A , English , Paris and Nicole accept various internships along the east coast. Hilarity ensues as the girls leave their limos behind  and travel by Greyhound Bus. , N/A , Comedy  Reality-TV , 3.8 , 02 Dec 2003 , TV-14 , 3 wins & 6 nominations. , Paris Hilton  Nicole Richie , https://m.media-amazon.com/images/M/MV5BMTkwNTQwMDY4MV5BMl5BanBnXkFtZTcwNzIyOTM1MQ@@._V1_SX300.jpg
Sendung ohne Namen , series , Austria , N/A , German , TV broadcast without a name. , N/A , Documentary  Comedy  News , 8.2 , 17 Oct 2002 , N/A , 1 win. , Fred Schreiber , https://m.media-amazon.com/images/M/MV5BOWI2ZjkwMjctZTEyYS00NzZlLThlOWQtNmNkMzdiZWJiNmYyXkEyXkFqcGdeQXVyMzE5MDUxODM@._V1_SX300.jpg
Shirtless: Hollywood's Sexiest Men , movie , USA , Elizabeth Meeker , English , This documentary  shown on the American Movie Classics (AMC) cable channel  is a survey of Hollywood's leading men from silent film star 'Rudolph Valentino' to today's young stars  such as ... , N/A , Documentary , 3.4 , 04 Jun 2002 , N/A , N/A , Sela Ward  Casper Van Dien , N/A
Histoires de festival , movie , France , Gilles Jacob , French , A short film containing some of the highlights of the Cannes Film Festival's storied history. , N/A , Short , 3.7 , 15 May 2002 , N/A , N/A , Isabelle Adjani  Brigitte Bardot  Roberto Benigni  Jean-Pierre L�aud , N/A
E! True Hollywood Story , series , USA , N/A , English , A documentary about celebrities lives before and after being famous. , N/A , Documentary  Biography , 6.6 , N/A , N/A , 5 wins & 4 nominations. , Phil Crowley , https://m.media-amazon.com/images/M/MV5BMzM3YjgwNGMtNTE1OC00OTM0LWI3MGYtNzAzZjRhN2NmMmU0XkEyXkFqcGdeQXVyODQ1NTk5OQ@@._V1_SX300.jpg
